,profile,allocation_IMM,mean_IMM,allocation_WMPM,mean_WMPM,mean_vote
607,"((0.5, 0.5), (0.0, 1.0), (0.2, 0.8))",[0.333 0.667],0.1999999975164731,[0.2 0.8],0.06666666666666674,[0.233 0.767]
608,"((0.5, 0.5), (0.0, 1.0), (0.3, 0.7))",[0.333 0.667],0.13333333084980653,[0.3 0.7],0.06666666666666676,[0.267 0.733]
609,"((0.5, 0.5), (0.0, 1.0), (0.4, 0.6))",[0.4 0.6],0.20000000000000012,[0.4 0.6],0.20000000000000012,[0.3 0.7]
610,"((0.5, 0.5), (0.0, 1.0), (0.5, 0.5))",[0.5 0.5],0.3333333333333333,[0.5 0.5],0.3333333333333333,[0.333 0.667]
611,"((0.5, 0.5), (0.0, 1.0), (0.6, 0.4))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.367 0.633]
612,"((0.5, 0.5), (0.0, 1.0), (0.7, 0.3))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.4 0.6]
613,"((0.5, 0.5), (0.0, 1.0), (0.8, 0.2))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.433 0.567]
614,"((0.5, 0.5), (0.0, 1.0), (0.9, 0.1))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
615,"((0.5, 0.5), (0.0, 1.0), (1.0, 0.0))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
616,"((0.5, 0.5), (0.1, 0.9), (0.0, 1.0))",[0.333 0.667],0.2666666641831398,[0.1 0.9],0.20000000000000007,[0.2 0.8]
617,"((0.5, 0.5), (0.1, 0.9), (0.1, 0.9))",[0.333 0.667],0.1999999975164731,[0.1 0.9],0.2666666666666667,[0.233 0.767]
618,"((0.5, 0.5), (0.1, 0.9), (0.2, 0.8))",[0.333 0.667],0.13333333084980653,[0.2 0.8],0.1333333333333333,[0.267 0.733]
619,"((0.5, 0.5), (0.1, 0.9), (0.3, 0.7))",[0.333 0.667],0.06666666418313966,[0.3 0.7],1.1102230246251565e-16,[0.3 0.7]
620,"((0.5, 0.5), (0.1, 0.9), (0.4, 0.6))",[0.4 0.6],0.13333333333333336,[0.4 0.6],0.13333333333333336,[0.333 0.667]
621,"((0.5, 0.5), (0.1, 0.9), (0.5, 0.5))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.367 0.633]
622,"((0.5, 0.5), (0.1, 0.9), (0.6, 0.4))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.4 0.6]
623,"((0.5, 0.5), (0.1, 0.9), (0.7, 0.3))",[0.5 0.5],0.13333333333333336,[0.5 0.5],0.13333333333333336,[0.433 0.567]
624,"((0.5, 0.5), (0.1, 0.9), (0.8, 0.2))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
625,"((0.5, 0.5), (0.1, 0.9), (0.9, 0.1))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
626,"((0.5, 0.5), (0.1, 0.9), (1.0, 0.0))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
627,"((0.5, 0.5), (0.2, 0.8), (0.0, 1.0))",[0.333 0.667],0.1999999975164731,[0.2 0.8],0.06666666666666674,[0.233 0.767]
628,"((0.5, 0.5), (0.2, 0.8), (0.1, 0.9))",[0.333 0.667],0.13333333084980653,[0.2 0.8],0.1333333333333333,[0.267 0.733]
629,"((0.5, 0.5), (0.2, 0.8), (0.2, 0.8))",[0.333 0.667],0.06666666418313988,[0.2 0.8],0.19999999999999996,[0.3 0.7]
630,"((0.5, 0.5), (0.2, 0.8), (0.3, 0.7))",[0.333 0.667],7.45058065243498e-09,[0.3 0.7],0.06666666666666665,[0.333 0.667]
631,"((0.5, 0.5), (0.2, 0.8), (0.4, 0.6))",[0.4 0.6],0.06666666666666665,[0.4 0.6],0.06666666666666665,[0.367 0.633]
632,"((0.5, 0.5), (0.2, 0.8), (0.5, 0.5))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.4 0.6]
633,"((0.5, 0.5), (0.2, 0.8), (0.6, 0.4))",[0.5 0.5],0.13333333333333347,[0.5 0.5],0.13333333333333347,[0.433 0.567]
634,"((0.5, 0.5), (0.2, 0.8), (0.7, 0.3))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
635,"((0.5, 0.5), (0.2, 0.8), (0.8, 0.2))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
636,"((0.5, 0.5), (0.2, 0.8), (0.9, 0.1))",[0.5 0.5],0.0666666666666666,[0.5 0.5],0.0666666666666666,[0.533 0.467]
637,"((0.5, 0.5), (0.2, 0.8), (1.0, 0.0))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.567 0.433]
638,"((0.5, 0.5), (0.3, 0.7), (0.0, 1.0))",[0.333 0.667],0.13333333084980653,[0.3 0.7],0.06666666666666676,[0.267 0.733]
639,"((0.5, 0.5), (0.3, 0.7), (0.1, 0.9))",[0.333 0.667],0.06666666418313988,[0.3 0.7],1.1102230246251565e-16,[0.3 0.7]
640,"((0.5, 0.5), (0.3, 0.7), (0.2, 0.8))",[0.333 0.667],7.45058065243498e-09,[0.3 0.7],0.06666666666666665,[0.333 0.667]
641,"((0.5, 0.5), (0.3, 0.7), (0.3, 0.7))",[0.333 0.667],0.06666666915019359,[0.3 0.7],0.13333333333333336,[0.367 0.633]
642,"((0.5, 0.5), (0.3, 0.7), (0.4, 0.6))",[0.4 0.6],5.551115123125783e-17,[0.4 0.6],5.551115123125783e-17,[0.4 0.6]
643,"((0.5, 0.5), (0.3, 0.7), (0.5, 0.5))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.433 0.567]
644,"((0.5, 0.5), (0.3, 0.7), (0.6, 0.4))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
645,"((0.5, 0.5), (0.3, 0.7), (0.7, 0.3))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
646,"((0.5, 0.5), (0.3, 0.7), (0.8, 0.2))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
647,"((0.5, 0.5), (0.3, 0.7), (0.9, 0.1))",[0.5 0.5],0.13333333333333341,[0.5 0.5],0.13333333333333341,[0.567 0.433]
648,"((0.5, 0.5), (0.3, 0.7), (1.0, 0.0))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.6 0.4]
649,"((0.5, 0.5), (0.4, 0.6), (0.0, 1.0))",[0.4 0.6],0.20000000000000012,[0.4 0.6],0.20000000000000012,[0.3 0.7]
650,"((0.5, 0.5), (0.4, 0.6), (0.1, 0.9))",[0.4 0.6],0.13333333333333336,[0.4 0.6],0.13333333333333336,[0.333 0.667]
651,"((0.5, 0.5), (0.4, 0.6), (0.2, 0.8))",[0.4 0.6],0.06666666666666676,[0.4 0.6],0.06666666666666676,[0.367 0.633]
652,"((0.5, 0.5), (0.4, 0.6), (0.3, 0.7))",[0.4 0.6],5.551115123125783e-17,[0.4 0.6],5.551115123125783e-17,[0.4 0.6]
653,"((0.5, 0.5), (0.4, 0.6), (0.4, 0.6))",[0.4 0.6],0.06666666666666654,[0.4 0.6],0.06666666666666654,[0.433 0.567]
654,"((0.5, 0.5), (0.4, 0.6), (0.5, 0.5))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
655,"((0.5, 0.5), (0.4, 0.6), (0.6, 0.4))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
656,"((0.5, 0.5), (0.4, 0.6), (0.7, 0.3))",[0.5 0.5],0.0666666666666666,[0.5 0.5],0.0666666666666666,[0.533 0.467]
657,"((0.5, 0.5), (0.4, 0.6), (0.8, 0.2))",[0.5 0.5],0.13333333333333341,[0.5 0.5],0.13333333333333341,[0.567 0.433]
658,"((0.5, 0.5), (0.4, 0.6), (0.9, 0.1))",[0.5 0.5],0.1999999999999999,[0.5 0.5],0.1999999999999999,[0.6 0.4]
659,"((0.5, 0.5), (0.4, 0.6), (1.0, 0.0))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.633 0.367]
660,"((0.5, 0.5), (0.5, 0.5), (0.0, 1.0))",[0.5 0.5],0.3333333333333333,[0.5 0.5],0.3333333333333333,[0.333 0.667]
661,"((0.5, 0.5), (0.5, 0.5), (0.1, 0.9))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.367 0.633]
662,"((0.5, 0.5), (0.5, 0.5), (0.2, 0.8))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.4 0.6]
663,"((0.5, 0.5), (0.5, 0.5), (0.3, 0.7))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.433 0.567]
664,"((0.5, 0.5), (0.5, 0.5), (0.4, 0.6))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
665,"((0.5, 0.5), (0.5, 0.5), (0.5, 0.5))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
666,"((0.5, 0.5), (0.5, 0.5), (0.6, 0.4))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
667,"((0.5, 0.5), (0.5, 0.5), (0.7, 0.3))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.567 0.433]
668,"((0.5, 0.5), (0.5, 0.5), (0.8, 0.2))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.6 0.4]
669,"((0.5, 0.5), (0.5, 0.5), (0.9, 0.1))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.633 0.367]
670,"((0.5, 0.5), (0.5, 0.5), (1.0, 0.0))",[0.5 0.5],0.3333333333333333,[0.5 0.5],0.3333333333333333,[0.667 0.333]
671,"((0.5, 0.5), (0.6, 0.4), (0.0, 1.0))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.367 0.633]
672,"((0.5, 0.5), (0.6, 0.4), (0.1, 0.9))",[0.5 0.5],0.1999999999999999,[0.5 0.5],0.1999999999999999,[0.4 0.6]
673,"((0.5, 0.5), (0.6, 0.4), (0.2, 0.8))",[0.5 0.5],0.13333333333333341,[0.5 0.5],0.13333333333333341,[0.433 0.567]
674,"((0.5, 0.5), (0.6, 0.4), (0.3, 0.7))",[0.5 0.5],0.0666666666666666,[0.5 0.5],0.0666666666666666,[0.467 0.533]
675,"((0.5, 0.5), (0.6, 0.4), (0.4, 0.6))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
676,"((0.5, 0.5), (0.6, 0.4), (0.5, 0.5))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
677,"((0.5, 0.5), (0.6, 0.4), (0.6, 0.4))",[0.6 0.4],0.06666666666666654,[0.6 0.4],0.06666666666666654,[0.567 0.433]
678,"((0.5, 0.5), (0.6, 0.4), (0.7, 0.3))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
679,"((0.5, 0.5), (0.6, 0.4), (0.8, 0.2))",[0.6 0.4],0.06666666666666676,[0.6 0.4],0.06666666666666676,[0.633 0.367]
680,"((0.5, 0.5), (0.6, 0.4), (0.9, 0.1))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
681,"((0.5, 0.5), (0.6, 0.4), (1.0, 0.0))",[0.6 0.4],0.20000000000000012,[0.6 0.4],0.20000000000000012,[0.7 0.3]
682,"((0.5, 0.5), (0.7, 0.3), (0.0, 1.0))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.4 0.6]
683,"((0.5, 0.5), (0.7, 0.3), (0.1, 0.9))",[0.5 0.5],0.13333333333333341,[0.5 0.5],0.13333333333333341,[0.433 0.567]
684,"((0.5, 0.5), (0.7, 0.3), (0.2, 0.8))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
685,"((0.5, 0.5), (0.7, 0.3), (0.3, 0.7))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
686,"((0.5, 0.5), (0.7, 0.3), (0.4, 0.6))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
687,"((0.5, 0.5), (0.7, 0.3), (0.5, 0.5))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.567 0.433]
688,"((0.5, 0.5), (0.7, 0.3), (0.6, 0.4))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
689,"((0.5, 0.5), (0.7, 0.3), (0.7, 0.3))",[0.667 0.333],0.06666666915019359,[0.7 0.3],0.13333333333333336,[0.633 0.367]
690,"((0.5, 0.5), (0.7, 0.3), (0.8, 0.2))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
691,"((0.5, 0.5), (0.7, 0.3), (0.9, 0.1))",[0.667 0.333],0.06666666418313988,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
692,"((0.5, 0.5), (0.7, 0.3), (1.0, 0.0))",[0.667 0.333],0.13333333084980653,[0.7 0.3],0.06666666666666676,[0.733 0.267]
693,"((0.5, 0.5), (0.8, 0.2), (0.0, 1.0))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.433 0.567]
694,"((0.5, 0.5), (0.8, 0.2), (0.1, 0.9))",[0.5 0.5],0.0666666666666666,[0.5 0.5],0.0666666666666666,[0.467 0.533]
695,"((0.5, 0.5), (0.8, 0.2), (0.2, 0.8))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
696,"((0.5, 0.5), (0.8, 0.2), (0.3, 0.7))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
697,"((0.5, 0.5), (0.8, 0.2), (0.4, 0.6))",[0.5 0.5],0.13333333333333347,[0.5 0.5],0.13333333333333347,[0.567 0.433]
698,"((0.5, 0.5), (0.8, 0.2), (0.5, 0.5))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.6 0.4]
699,"((0.5, 0.5), (0.8, 0.2), (0.6, 0.4))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
700,"((0.5, 0.5), (0.8, 0.2), (0.7, 0.3))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
701,"((0.5, 0.5), (0.8, 0.2), (0.8, 0.2))",[0.667 0.333],0.06666666418313988,[0.8 0.2],0.19999999999999996,[0.7 0.3]
702,"((0.5, 0.5), (0.8, 0.2), (0.9, 0.1))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
703,"((0.5, 0.5), (0.8, 0.2), (1.0, 0.0))",[0.667 0.333],0.1999999975164731,[0.8 0.2],0.06666666666666674,[0.767 0.233]
704,"((0.5, 0.5), (0.9, 0.1), (0.0, 1.0))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
705,"((0.5, 0.5), (0.9, 0.1), (0.1, 0.9))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
706,"((0.5, 0.5), (0.9, 0.1), (0.2, 0.8))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
707,"((0.5, 0.5), (0.9, 0.1), (0.3, 0.7))",[0.5 0.5],0.13333333333333336,[0.5 0.5],0.13333333333333336,[0.567 0.433]
708,"((0.5, 0.5), (0.9, 0.1), (0.4, 0.6))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.6 0.4]
709,"((0.5, 0.5), (0.9, 0.1), (0.5, 0.5))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.633 0.367]
710,"((0.5, 0.5), (0.9, 0.1), (0.6, 0.4))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
711,"((0.5, 0.5), (0.9, 0.1), (0.7, 0.3))",[0.667 0.333],0.06666666418313966,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
712,"((0.5, 0.5), (0.9, 0.1), (0.8, 0.2))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
713,"((0.5, 0.5), (0.9, 0.1), (0.9, 0.1))",[0.667 0.333],0.1999999975164731,[0.9 0.1],0.2666666666666667,[0.767 0.233]
714,"((0.5, 0.5), (0.9, 0.1), (1.0, 0.0))",[0.667 0.333],0.2666666641831398,[0.9 0.1],0.20000000000000007,[0.8 0.2]
715,"((0.5, 0.5), (1.0, 0.0), (0.0, 1.0))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
716,"((0.5, 0.5), (1.0, 0.0), (0.1, 0.9))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
717,"((0.5, 0.5), (1.0, 0.0), (0.2, 0.8))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.567 0.433]
718,"((0.5, 0.5), (1.0, 0.0), (0.3, 0.7))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.6 0.4]
719,"((0.5, 0.5), (1.0, 0.0), (0.4, 0.6))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.633 0.367]
720,"((0.5, 0.5), (1.0, 0.0), (0.5, 0.5))",[0.5 0.5],0.3333333333333333,[0.5 0.5],0.3333333333333333,[0.667 0.333]
721,"((0.5, 0.5), (1.0, 0.0), (0.6, 0.4))",[0.6 0.4],0.20000000000000012,[0.6 0.4],0.20000000000000012,[0.7 0.3]
722,"((0.5, 0.5), (1.0, 0.0), (0.7, 0.3))",[0.667 0.333],0.13333333084980653,[0.7 0.3],0.06666666666666676,[0.733 0.267]
723,"((0.5, 0.5), (1.0, 0.0), (0.8, 0.2))",[0.667 0.333],0.1999999975164731,[0.8 0.2],0.06666666666666674,[0.767 0.233]
724,"((0.5, 0.5), (1.0, 0.0), (0.9, 0.1))",[0.667 0.333],0.2666666641831398,[0.9 0.1],0.20000000000000007,[0.8 0.2]
725,"((0.5, 0.5), (1.0, 0.0), (1.0, 0.0))",[0.667 0.333],0.33333333084980654,[1. 0.],0.33333333333333326,[0.833 0.167]
726,"((0.6, 0.4), (0.0, 1.0), (0.0, 1.0))",[0.333 0.667],0.2666666641831398,[0. 1.],0.4,[0.2 0.8]
727,"((0.6, 0.4), (0.0, 1.0), (0.1, 0.9))",[0.333 0.667],0.1999999975164731,[0.1 0.9],0.2666666666666667,[0.233 0.767]
728,"((0.6, 0.4), (0.0, 1.0), (0.2, 0.8))",[0.333 0.667],0.13333333084980653,[0.2 0.8],0.1333333333333333,[0.267 0.733]
729,"((0.6, 0.4), (0.0, 1.0), (0.3, 0.7))",[0.333 0.667],0.06666666418313966,[0.3 0.7],1.1102230246251565e-16,[0.3 0.7]
730,"((0.6, 0.4), (0.0, 1.0), (0.4, 0.6))",[0.4 0.6],0.13333333333333336,[0.4 0.6],0.13333333333333336,[0.333 0.667]
731,"((0.6, 0.4), (0.0, 1.0), (0.5, 0.5))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.367 0.633]
732,"((0.6, 0.4), (0.0, 1.0), (0.6, 0.4))",[0.6 0.4],0.39999999999999997,[0.6 0.4],0.39999999999999997,[0.4 0.6]
733,"((0.6, 0.4), (0.0, 1.0), (0.7, 0.3))",[0.6 0.4],0.3333333333333333,[0.6 0.4],0.3333333333333333,[0.433 0.567]
734,"((0.6, 0.4), (0.0, 1.0), (0.8, 0.2))",[0.6 0.4],0.26666666666666666,[0.6 0.4],0.26666666666666666,[0.467 0.533]
735,"((0.6, 0.4), (0.0, 1.0), (0.9, 0.1))",[0.6 0.4],0.19999999999999996,[0.6 0.4],0.19999999999999996,[0.5 0.5]
736,"((0.6, 0.4), (0.0, 1.0), (1.0, 0.0))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
737,"((0.6, 0.4), (0.1, 0.9), (0.0, 1.0))",[0.333 0.667],0.1999999975164731,[0.1 0.9],0.2666666666666667,[0.233 0.767]
738,"((0.6, 0.4), (0.1, 0.9), (0.1, 0.9))",[0.333 0.667],0.13333333084980653,[0.1 0.9],0.33333333333333326,[0.267 0.733]
739,"((0.6, 0.4), (0.1, 0.9), (0.2, 0.8))",[0.333 0.667],0.06666666418313988,[0.2 0.8],0.19999999999999996,[0.3 0.7]
740,"((0.6, 0.4), (0.1, 0.9), (0.3, 0.7))",[0.333 0.667],7.45058065243498e-09,[0.3 0.7],0.06666666666666665,[0.333 0.667]
741,"((0.6, 0.4), (0.1, 0.9), (0.4, 0.6))",[0.4 0.6],0.06666666666666665,[0.4 0.6],0.06666666666666665,[0.367 0.633]
742,"((0.6, 0.4), (0.1, 0.9), (0.5, 0.5))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.4 0.6]
743,"((0.6, 0.4), (0.1, 0.9), (0.6, 0.4))",[0.6 0.4],0.3333333333333334,[0.6 0.4],0.3333333333333334,[0.433 0.567]
744,"((0.6, 0.4), (0.1, 0.9), (0.7, 0.3))",[0.6 0.4],0.26666666666666666,[0.6 0.4],0.26666666666666666,[0.467 0.533]
745,"((0.6, 0.4), (0.1, 0.9), (0.8, 0.2))",[0.6 0.4],0.19999999999999996,[0.6 0.4],0.19999999999999996,[0.5 0.5]
746,"((0.6, 0.4), (0.1, 0.9), (0.9, 0.1))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.533 0.467]
747,"((0.6, 0.4), (0.1, 0.9), (1.0, 0.0))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.567 0.433]
748,"((0.6, 0.4), (0.2, 0.8), (0.0, 1.0))",[0.333 0.667],0.13333333084980653,[0.2 0.8],0.1333333333333333,[0.267 0.733]
749,"((0.6, 0.4), (0.2, 0.8), (0.1, 0.9))",[0.333 0.667],0.06666666418313988,[0.2 0.8],0.19999999999999996,[0.3 0.7]
750,"((0.6, 0.4), (0.2, 0.8), (0.2, 0.8))",[0.333 0.667],7.45058065243498e-09,[0.2 0.8],0.2666666666666667,[0.333 0.667]
751,"((0.6, 0.4), (0.2, 0.8), (0.3, 0.7))",[0.333 0.667],0.06666666915019348,[0.3 0.7],0.13333333333333325,[0.367 0.633]
752,"((0.6, 0.4), (0.2, 0.8), (0.4, 0.6))",[0.4 0.6],1.6653345369377348e-16,[0.4 0.6],1.6653345369377348e-16,[0.4 0.6]
753,"((0.6, 0.4), (0.2, 0.8), (0.5, 0.5))",[0.5 0.5],0.13333333333333341,[0.5 0.5],0.13333333333333341,[0.433 0.567]
754,"((0.6, 0.4), (0.2, 0.8), (0.6, 0.4))",[0.6 0.4],0.26666666666666666,[0.6 0.4],0.26666666666666666,[0.467 0.533]
755,"((0.6, 0.4), (0.2, 0.8), (0.7, 0.3))",[0.6 0.4],0.20000000000000007,[0.6 0.4],0.20000000000000007,[0.5 0.5]
756,"((0.6, 0.4), (0.2, 0.8), (0.8, 0.2))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.533 0.467]
757,"((0.6, 0.4), (0.2, 0.8), (0.9, 0.1))",[0.6 0.4],0.0666666666666666,[0.6 0.4],0.0666666666666666,[0.567 0.433]
758,"((0.6, 0.4), (0.2, 0.8), (1.0, 0.0))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
759,"((0.6, 0.4), (0.3, 0.7), (0.0, 1.0))",[0.333 0.667],0.06666666418313988,[0.3 0.7],1.1102230246251565e-16,[0.3 0.7]
760,"((0.6, 0.4), (0.3, 0.7), (0.1, 0.9))",[0.333 0.667],7.45058065243498e-09,[0.3 0.7],0.06666666666666665,[0.333 0.667]
761,"((0.6, 0.4), (0.3, 0.7), (0.2, 0.8))",[0.333 0.667],0.06666666915019342,[0.3 0.7],0.1333333333333332,[0.367 0.633]
762,"((0.6, 0.4), (0.3, 0.7), (0.3, 0.7))",[0.333 0.667],0.1333333358168602,[0.3 0.7],0.19999999999999996,[0.4 0.6]
763,"((0.6, 0.4), (0.3, 0.7), (0.4, 0.6))",[0.4 0.6],0.06666666666666649,[0.4 0.6],0.06666666666666649,[0.433 0.567]
764,"((0.6, 0.4), (0.3, 0.7), (0.5, 0.5))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
765,"((0.6, 0.4), (0.3, 0.7), (0.6, 0.4))",[0.6 0.4],0.19999999999999996,[0.6 0.4],0.19999999999999996,[0.5 0.5]
766,"((0.6, 0.4), (0.3, 0.7), (0.7, 0.3))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.533 0.467]
767,"((0.6, 0.4), (0.3, 0.7), (0.8, 0.2))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.567 0.433]
768,"((0.6, 0.4), (0.3, 0.7), (0.9, 0.1))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
769,"((0.6, 0.4), (0.3, 0.7), (1.0, 0.0))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
770,"((0.6, 0.4), (0.4, 0.6), (0.0, 1.0))",[0.4 0.6],0.13333333333333336,[0.4 0.6],0.13333333333333336,[0.333 0.667]
771,"((0.6, 0.4), (0.4, 0.6), (0.1, 0.9))",[0.4 0.6],0.06666666666666665,[0.4 0.6],0.06666666666666665,[0.367 0.633]
772,"((0.6, 0.4), (0.4, 0.6), (0.2, 0.8))",[0.4 0.6],5.551115123125783e-17,[0.4 0.6],5.551115123125783e-17,[0.4 0.6]
773,"((0.6, 0.4), (0.4, 0.6), (0.3, 0.7))",[0.4 0.6],0.06666666666666665,[0.4 0.6],0.06666666666666665,[0.433 0.567]
774,"((0.6, 0.4), (0.4, 0.6), (0.4, 0.6))",[0.4 0.6],0.13333333333333325,[0.4 0.6],0.13333333333333325,[0.467 0.533]
775,"((0.6, 0.4), (0.4, 0.6), (0.5, 0.5))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
776,"((0.6, 0.4), (0.4, 0.6), (0.6, 0.4))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
777,"((0.6, 0.4), (0.4, 0.6), (0.7, 0.3))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.567 0.433]
778,"((0.6, 0.4), (0.4, 0.6), (0.8, 0.2))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
779,"((0.6, 0.4), (0.4, 0.6), (0.9, 0.1))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
780,"((0.6, 0.4), (0.4, 0.6), (1.0, 0.0))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
781,"((0.6, 0.4), (0.5, 0.5), (0.0, 1.0))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.367 0.633]
782,"((0.6, 0.4), (0.5, 0.5), (0.1, 0.9))",[0.5 0.5],0.1999999999999999,[0.5 0.5],0.1999999999999999,[0.4 0.6]
